Symbol,Rate,Change %,Change,Day Low,Day High,Base Currency,Quote Currency,Timestamp
CNY/USD,0.13639,-0.01364318,-0.00001861,0.13637,0.13645,CNY,USD,1736417083
CNY/XAG,0.00448039,-1.43148,-0.00006506744,0.00447567,0.00454339,CNY,XAG,1736430202
CNY/XAU,0.000050931149,-0.5824,-0.000000298359,0.000050928814,0.000051362387,CNY,XAU,1736430202
CNY/ZAR,2.57406,-0.0715517,-0.0018431,2.56705,2.59014,CNY,ZAR,1736430237
COP/ARS,0.24002,0.43759,0.00104572,0.23842,0.2401,COP,ARS,1736430226
COP/BRL,0.00141168,0.10497,0.000001480312,0.00140426,0.0014212,COP,BRL,1736430208
COP/CAD,0.000333322223,0.15,0.000000499218,0.000328276702,0.00033347784,COP,CAD,1736430129
COP/CLP,0.23014,1.38045,0.00313374,0.22701,0.23014,COP,CLP,1736425143
COP/DKK,0.00167487,1.40896,0.000023270396,0.0016516,0.00167487,COP,DKK,1736425143
COP/EUR,0.0002239,0.08940545,0.0000002,0.0002236,0.000227004449,COP,EUR,1736430129
COP/GBP,0.00018744,0.45554,0.00000085,0.00018665,0.000190276264,COP,GBP,1736430129
COP/MXN,0.00473604,0.45843,0.000021612373,0.00470532,0.00474117,COP,MXN,1736430235
COP/PEN,0.000870073689,-0.89861,-0.000007889437,0.000870073689,0.000888349189,COP,PEN,1736425143
COP/USD,0.00023145843,0.02522471,0.00000005837,0.000227696735,0.00023175024,COP,USD,1736430235
COP/ZAR,0.00436887,1.13502,0.000049031162,0.00431984,0.00436887,COP,ZAR,1736425143
CRC/EUR,0.00191939,0.85988,0.000016363798,0.00190255,0.00197239,CRC,EUR,1736425143
CRC/GBP,0.00160553,1.44887,0.000022929762,0.0015831,0.00161378,CRC,GBP,1736430209
CRC/USD,0.0019788,-0.19134,-0.000003793558,0.00192563,0.00198259,CRC,USD,1736425143
CUP/EUR,0.04040273,0.0517155,0.000020883676,0.04037305,0.04049731,CUP,EUR,1736430129
CUP/GBP,0.03384782,0.40617,0.000136924839,0.03371317,0.03401014,CUP,GBP,1736430129
CUP/USD,0.04166667,0,0,0.0416196,0.04167017,CUP,USD,1736427610
CVE/EUR,0.00906906,0,0,0.00906906,0.00906906,CVE,EUR,1736427610
CVE/USD,0.00934308,0.01769895,0.000001653335,0.00934143,0.00935419,CVE,USD,1736425145
CYP/ZAR,33.25982,0.78732,0.25982,33.14112,33.37647,CYP,ZAR,1736430234
CZK/AUD,0.06621201,0.25591,0.000169010859,0.066013,0.06633939,CZK,AUD,1736430237
CZK/CAD,0.05910064,0.04555777,0.000026912673,0.058849,0.05913167,CZK,CAD,1736430235
CZK/CHF,0.03742515,-0.09356287,-0.000035048838,0.037297,0.03746301,CZK,CHF,1736430232
CZK/DKK,0.29712,-0.13679,-0.000406996876,0.29633,0.29771,CZK,DKK,1736430237
CZK/EUR,0.0398235,0.08922288,0.0000355,0.039716,0.0398305,CZK,EUR,1736430236
CZK/GBP,0.03335362,0.35105,0.000116677265,0.033158,0.03349803,CZK,GBP,1736430237
CZK/JPY,6.47352,-0.36139,-0.02347976,6.46067,6.4994,CZK,JPY,1736430236
CZK/MXN,0.84027,0.27208,0.00228,0.83625,0.84123,CZK,MXN,1736430235
CZK/NOK,0.46863,-0.05932642,-0.000278188221,0.46707,0.46973,CZK,NOK,1736430237
CZK/NZD,0.07333905,-0.01246764,-0.000009144789,0.07326866,0.07351536,CZK,NZD,1736430232
CZK/PLN,0.16993,0.11341,0.0001925,0.16953,0.17053,CZK,PLN,1736430237
CZK/SEK,0.45786,3.00204,0.01334468,0.44342,0.45834,CZK,SEK,1736430237
CZK/USD,0.04107621,-0.06568359,-0.000026998062,0.04084634,0.04113195,CZK,USD,1736430237
CZK/ZAR,0.77525,-0.12086,-0.000938113987,0.77173,0.77708,CZK,ZAR,1736430237
DJF/EUR,0.0054404,-0.42435,-0.000023184791,0.0054339,0.00558847,DJF,EUR,1736426827
DJF/GBP,0.0045561,0.08127581,0.0000037,0.00445999,0.00457215,DJF,GBP,1736426827
DJF/USD,0.0056158,-1.16191,-0.0000660178,0.0056158,0.00562509,DJF,USD,1736425148
DKK/AED,0.5078,0.12314,0.000624546883,0.50619,0.5078,DKK,AED,1736429489
DKK/AUD,0.22286,0.1019,0.000226870354,0.22246,0.22337,DKK,AUD,1736430237
DKK/BGN,0.26214,0.38737,0.00101154,0.26079,0.26216,DKK,BGN,1736429490
DKK/CAD,0.19889,0.08740864,0.000173698442,0.19833,0.199,DKK,CAD,1736430237
DKK/CHF,0.12592,-0.07406238,-0.000093328106,0.12527,0.12607,DKK,CHF,1736430237
DKK/CNY,1.01363,1.36308,0.01363083,1.01052,1.01389,DKK,CNY,1736430218
DKK/COP,597.13775,0.86786,5.13775,590.43617,597.13775,DKK,COP,1736425143
DKK/CZK,3.3656,0.13686,0.0046,3.359,3.37439,DKK,CZK,1736430237
DKK/EUR,0.13403,0.09123824,0.000122177126,0.13389,0.13444,DKK,EUR,1736430237
DKK/GBP,0.11226,0.7684,0.000856,0.1113,0.11268,DKK,GBP,1736430236
DKK/HKD,1.07582,-0.03096694,-0.000333250183,1.0704,1.07632,DKK,HKD,1736430237
DKK/HUF,55.4585,0.06946951,0.0385,55.36,55.72272,DKK,HUF,1736430237
DKK/INR,11.86696,-0.10812,-0.01284421,11.84424,11.90762,DKK,INR,1736430237
DKK/ISK,19.42118,-0.25585,-0.04981563,19.15312,19.426,DKK,ISK,1736425144
DKK/JPY,21.7874,-0.42322,-0.0926,21.757,21.899,DKK,JPY,1736430237
DKK/MXN,2.82802,-0.01520407,-0.000430040038,2.8162,2.83334,DKK,MXN,1736430237
DKK/MYR,0.62192,0.08826403,0.000548446155,0.62106,0.62311,DKK,MYR,1736416751
DKK/NOK,1.57728,-0.04780445,-0.000754370334,1.5726,1.58073,DKK,NOK,1736430237
DKK/NZD,0.24683,0.29215,0.000719,0.24607,0.24738,DKK,NZD,1736430237
DKK/PHP,8.08043,1.00543,0.08043454,8.02659,8.10165,DKK,PHP,1736430237
DKK/PKR,38.54637,0.12045,0.04637175,38.41144,38.56125,DKK,PKR,1736430237
DKK/PLN,0.57193,-0.06552507,-0.000375,0.5717,0.57408,DKK,PLN,1736430237
DKK/RUB,12.71779,0,0,12.6968,12.85512,DKK,RUB,1719907692
DKK/SEK,1.54107,0.11466,0.001765,1.5368,1.54312,DKK,SEK,1736430237
DKK/SGD,0.18904,-0.04758632,-0.00009,0.18887,0.18928,DKK,SGD,1736430237
DKK/THB,4.77986,0.84083,0.0398555,4.72,4.79455,DKK,THB,1736430237
DKK/TRY,4.88405,-1.29332,-0.06399419,4.87389,4.9505,DKK,TRY,1736430237
DKK/TWD,4.54762,13.69041,0.54762,4.53875,4.55378,DKK,TWD,1736430237
DKK/UAH,5.85368,17.07362,0.85368,5.81347,5.85368,DKK,UAH,1736425145
DKK/USD,0.13825,-0.04049803,-0.00005601,0.13782,0.13835,DKK,USD,1736430237
DKK/ZAR,2.60914,-0.09036952,-0.00236,2.5994,2.62123,DKK,ZAR,1736430237
DOP/EUR,0.01585087,0.22191,0.000035097148,0.01581153,0.01603078,DOP,EUR,1736426827
DOP/GBP,0.01323965,0.72004,0.000094648715,0.013149,0.01336966,DOP,GBP,1736430209
DOP/USD,0.01636393,0.04909542,0.00000803,0.0163559,0.01640151,DOP,USD,1736425149
DZD/EUR,0.00711805,-0.00284722,-0.000000202672,0.00709351,0.00715245,DZD,EUR,1736430129
DZD/GBP,0.00596481,0.35192,0.000020917954,0.0059164,0.00602267,DZD,GBP,1736430129
DZD/USD,0.00739519,-0.04881871,-0.000003612,0.00732403,0.00739957,DZD,USD,1736430226
EGP/EUR,0.01867,0.10724,0.00002,0.01864,0.01921082,EGP,EUR,1736430129
EGP/GBP,0.01605534,3.71664,0.00057533612,0.01549,0.01615549,EGP,GBP,1736430189
EGP/JPY,3.091,-0.38672,-0.012,3.09,3.12791,EGP,JPY,1736430129
EGP/PKR,5.51602,-0.08274036,-0.00456776,5.476,5.52486,EGP,PKR,1736418730
EGP/USD,0.01979806,0.07919163,0.000015666,0.01972364,0.01979806,EGP,USD,1736430222
EGP/ZAR,0.37329,0.72562,0.00268916,0.3696,0.37539,EGP,ZAR,1736430237
ETB/EUR,0.00771675,0.5235,0.000040187159,0.00770858,0.00773167,ETB,EUR,1736425143
ETB/GBP,0.00646824,2.26473,0.000143244174,0.006389,0.00646824,ETB,GBP,1736425143
ETB/USD,0.0079499,-0.41155,-0.000032853347,0.00782381,0.00798722,ETB,USD,1736425143
EUR/AED,3.7919,-0.04550281,-0.00172621,3.7769,3.79478,EUR,AED,1736430129
EUR/AFN,73.25,-0.21659,-0.159,72.25,73.377,EUR,AFN,1736425143
EUR/ALL,97.07,0,0,97.07,97.07,EUR,ALL,1736361210
EUR/AMD,408.79,0.13718,0.56,381.8,411.8,EUR,AMD,1736430129
EUR/ARS,1069.3402,0.08225848,0.8789,1065.1556,1123.59551,EUR,ARS,1736430226
EUR/AUD,1.66277,0.18196,0.00302,1.65927,1.66645,EUR,AUD,1736430237
EUR/BAM,1.94079,0.45341,0.00876,1.93632,1.95917,EUR,BAM,1736430129
EUR/BBD,2.0614,-0.05333333,-0.0011,2.0299,2.0799,EUR,BBD,1736430129
EUR/BDT,125.67,0.86274,1.07493,123.293,126.15113,EUR,BDT,1736425144
EUR/BGN,1.9558,-0.00153388,-0.00003,1.9458,1.9559,EUR,BGN,1736429490
EUR/BHD,0.3888,-0.01800087,-0.00007,0.3849,0.38897,EUR,BHD,1736429489
EUR/BIF,3047.1,1.54394,46.33,2999.17,3047.1,EUR,BIF,1736425143
EUR/BMD,1.03189,-0.05159426,-0.000532668415,1.0271,1.03263,EUR,BMD,1736430129
EUR/BND,1.409,-0.09217897,-0.0013,1.3852,1.4108,EUR,BND,1736430129
EUR/BOB,7.118,1.39601,0.098,6.918,7.118,EUR,BOB,1736425143
EUR/BRL,6.2918,-0.12382,-0.0078,6.2647,6.34922,EUR,BRL,1736430225
EUR/BSD,1.0302,-0.29036,-0.003,1.0232,1.0334,EUR,BSD,1736425143
EUR/BTN,88.61,0,0,88.61,88.8,EUR,BTN,1732205465
EUR/BWP,14.438,0.56699,0.0814,14.278,14.4584,EUR,BWP,1736425142
EUR/BZD,2.0692,-0.55748,-0.0116,2.0192,2.0813,EUR,BZD,1736425143
EUR/CAD,1.48393,0.07586998,0.001125,1.4798,1.48477,EUR,CAD,1736430237
EUR/CDF,2930.7,-0.21009,-6.17,2905.7,2937.62,EUR,CDF,1736425143
EUR/CHF,0.9395,-0.03883557,-0.000365,0.93789,0.94065,EUR,CHF,1736430237
EUR/CLP,1035.19669,-0.31056,-3.22491,1014.16,1038.4216,EUR,CLP,1736430129
EUR/CNH,7.58513,0.0214281,0.001625,7.5634,7.59108,EUR,CNH,1736430236
EUR/CNY,7.56275,-0.01255408,-0.000949552611,7.53972,7.5653,EUR,CNY,1736430162
EUR/COP,4455.76,-0.09461926,-4.22,4405.2,4461.85,EUR,COP,1736430129
EUR/CRC,521,-0.85255,-4.48,507,525.61,EUR,CRC,1736425143
EUR/CUP,24.7508,-0.05168877,-0.0128,24.693,24.769,EUR,CUP,1736430129
EUR/CVE,110.265,0,0,110.265,110.265,EUR,CVE,1736427610
EUR/CZK,25.111,0.03983905,0.01,25.064,25.1553,EUR,CZK,1736430236
EUR/DJF,183.81,0.42616,0.78,178.94,184.03,EUR,DJF,1736426827
EUR/DKK,7.4609,-0.00408781,-0.000305,7.45937,7.46184,EUR,DKK,1736430237
EUR/DOP,63.088,-0.22142,-0.14,62.38,63.245,EUR,DOP,1736426827
EUR/DZD,140.488,0.0028473,0.004,138.2489,140.974,EUR,DZD,1736430129
EUR/EGP,53.56186,-0.10712,-0.057439,51.9325,53.64807,EUR,EGP,1736430129
EUR/ETB,129.5882,-0.52078,-0.6784,129.3382,129.7256,EUR,ETB,1736425143
EUR/FJD,2.4022,-0.87889,-0.0213,2.3871,2.4187,EUR,FJD,1736429489
EUR/GBP,0.8375,0.37874,0.00316,0.83412,0.84072,EUR,GBP,1736430237
EUR/GHS,15.194,0.16217,0.0246,15.1614,15.194,EUR,GHS,1736425143
EUR/GNF,8926,-0.07500532,-6.7,8816,8934.6,EUR,GNF,1736430129
EUR/GTQ,7.95,0.0755287,0.006,7.75,7.95,EUR,GTQ,1736425144
EUR/GYD,215.52,0.00464016,0.01,205.52,215.56,EUR,GYD,1736425143
EUR/HKD,8.0266,0.02355225,0.00189,7.9979,8.03007,EUR,HKD,1736430237
EUR/HNL,26.188,-0.11062,-0.029,25.688,26.224,EUR,HNL,1736425144
EUR/HRK,7.5345,0,0,7.5345,7.5345,EUR,HRK,1736427610
EUR/HTG,134.49,-1.61308,-2.205,133.49,136.73,EUR,HTG,1736425143
EUR/HUF,413.7795,0.03614341,0.1495,413.077,423.37003,EUR,HUF,1736430236
EUR/IDR,16690,-0.0419237,-7,16460,16762,EUR,IDR,1736425142
EUR/ILS,3.7615,-0.41302,-0.0156,3.7416,3.7884,EUR,ILS,1736430233
EUR/INR,88.536,-0.18451,-0.16366,88.29,88.72327,EUR,INR,1736430218
EUR/IQD,1349.4,-0.13321,-1.8,1319.4,1351.5,EUR,IQD,1736425144
EUR/ISK,144.9,-0.29245,-0.425,142.9,144.99,EUR,ISK,1736425144
EUR/JMD,161.53,0.7227,1.159,159.73,161.53,EUR,JMD,1736425144
EUR/JOD,0.7317,0.01366867,0.0001,0.7225,0.7318,EUR,JOD,1736429489
EUR/JPY,162.56,-0.43059,-0.703,162.35,163.42,EUR,JPY,1736430237
EUR/KES,133.4,-0.18407,-0.246,131.9,134.5895,EUR,KES,1736425144
EUR/KHR,4161,-0.00480631,-0.2,4061,4166.8,EUR,KHR,1736425142
EUR/KRW,1506.0241,-0.0753012,-1.13491,1500.4,1509.43396,EUR,KRW,1736430129
EUR/KWD,0.318,-0.23216,-0.00074,0.31631,0.31802,EUR,KWD,1736429489
EUR/KYD,0.84746,-0.05932203,-0.000503027507,0.8384,0.8584,EUR,KYD,1736430129
EUR/KZT,542.1,-0.13448,-0.73,538.6,544.66231,EUR,KZT,1736430129
EUR/LAK,22457,0.29198,65.38,22207,22457,EUR,LAK,1736425143
EUR/LBP,92246.6,-0.16504,-152.5,92206.6,92422.9,EUR,LBP,1736425143
EUR/LKR,303.52,-0.62755,-1.91677,300.02,305.71691,EUR,LKR,1736425144
EUR/LRD,192.63,-0.18861,-0.364,189.93,193.247,EUR,LRD,1736425142
EUR/LSL,19.4467,0.42967,0.0832,19.2167,19.5232,EUR,LSL,1736425144
EUR/LYD,5.093,0.1652,0.0084,5.063,5.093,EUR,LYD,1736425144
EUR/MAD,10.354,0,0,10.0302,10.3702,EUR,MAD,1736430129
EUR/MDL,19.191,1.08507,0.206,18.891,19.26411,EUR,MDL,1736425142
EUR/MGA,4843.7,-0.23686,-11.5,4842.5,4856.4,EUR,MGA,1736396827
EUR/MKD,61.393,-0.16587,-0.102,60.53,61.535,EUR,MKD,1736430129
EUR/MMK,2163.83,-0.05311827,-1.15,2163.83,2165.54,EUR,MMK,1736394727
EUR/MOP,8.2627,0.18673,0.0154,8.0561,8.2645,EUR,MOP,1736430129
EUR/MUR,48.24,0.064232,0.03096563,46.68,48.43084,EUR,MUR,1736429489
EUR/MVR,15.932,-0.05018821,-0.008,15.895,15.944,EUR,MVR,1736430129
EUR/MWK,1786.2,-0.1478,-2.644,1782.2,1789.303,EUR,MWK,1736425143
EUR/MXN,21.1,0.13478,0.0284,21.021,21.12285,EUR,MXN,1736430235
EUR/MYR,4.63362,-0.23642,-0.0109808,4.63362,4.7217,EUR,MYR,1736425154
EUR/MZN,65.508,-0.05340006,-0.035,65.508,65.56,EUR,MZN,1736394727
EUR/NAD,19.65409,-0.21619,-0.04258321,19.2167,19.72387,EUR,NAD,1736430129
EUR/NGN,1590.3,0.53863,8.52,1580.94,1590.3,EUR,NGN,1736425143
EUR/NIO,37.741,-0.09529608,-0.036,37.41,37.91,EUR,NIO,1736429228
EUR/NOK,11.76583,0.01470576,0.00173,11.73787,11.78689,EUR,NOK,1736430236
EUR/NPR,141.626,-0.01411971,-0.02,139.864,141.801,EUR,NPR,1736418730
EUR/NZD,1.84152,0.09240034,0.0017,1.83897,1.84592,EUR,NZD,1736430237
EUR/OMR,0.3971,0.01763091,0.00007,0.39468,0.39804,EUR,OMR,1736429490
EUR/PAB,1.0301,-0.04851543,-0.0005,1.0051,1.0308,EUR,PAB,1736430129
EUR/PEN,3.8887,-0.37149,-0.0145,3.8087,3.9042,EUR,PEN,1736425143
EUR/PGK,4.13,-0.83319,-0.0347,4.05,4.13,EUR,PGK,1736425145
EUR/PHP,60.45949,-0.18138,-0.10986,60.007,60.64281,EUR,PHP,1736430129
EUR/PKR,287.2469,-0.06544088,-0.1881,285.6469,287.591,EUR,PKR,1736425144
EUR/PLN,4.26717,-0.10839,-0.00463,4.2632,4.28355,EUR,PLN,1736430237
EUR/PYG,8126,-0.45424,-37.08,7996,8165.18,EUR,PYG,1736425144
EUR/QAR,3.7555,0.01065218,0.0004,3.6055,3.7561,EUR,QAR,1736425144
EUR/RON,4.9734,0.03620565,0.0018,4.963,4.97395,EUR,RON,1736430232
EUR/RSD,117.077,0.69659,0.8099,116.6675,117.078,EUR,RSD,1736429489
EUR/RUB,105.5416,-2.80547,-3.0464,104.6302,108.616,EUR,RUB,1736430226
EUR/RWF,1431.7,0.57181,8.14,1416.7,1431.7,EUR,RWF,1736425142
EUR/SAR,3.872,-0.03098213,-0.0012,3.8558,3.8743,EUR,SAR,1736430234
EUR/SCR,15.2264,-1.32974,-0.2052,13.561,15.4349,EUR,SCR,1736430129
EUR/SDG,617.693,-0.05331521,-0.3295,617.693,618.1812,EUR,SDG,1736394727
EUR/SEK,11.49744,-0.01965269,-0.00226,11.47543,11.5145,EUR,SEK,1736430237
EUR/SGD,1.41041,-0.04925236,-0.000695,1.4085,1.4127,EUR,SGD,1736430237
EUR/SLL,23424.16,-0.05333524,-12.5,23424.16,23442.67,EUR,SLL,1736394727
EUR/SOS,588.7,-0.50533,-2.99,548.7,589.63,EUR,SOS,1736425144
EUR/SVC,9.012,-0.04436557,-0.004,8.773,9.018,EUR,SVC,1736430129
EUR/SZL,19.4477,-0.29939,-0.0584,19.228,19.5318,EUR,SZL,1736430129
EUR/THB,35.598,-0.19625,-0.07,35.563,35.74,EUR,THB,1736430129
EUR/TJS,11.2591,-0.63191,-0.0716,11.1341,11.2879,EUR,TJS,1736425142
EUR/TND,3.3046,-0.03629984,-0.0012,3.2886,3.3177,EUR,TND,1736425144
EUR/TRY,36.4402,-0.25298,-0.09242,36.2688,36.6052,EUR,TRY,1736430237
EUR/TTD,6.993,0.70129,0.0487,6.843,6.993,EUR,TTD,1736425143
EUR/TWD,33.93004,-0.13712,-0.04658834,33.85201,34.03328,EUR,TWD,1736430237
EUR/TZS,2560.71,0.37788,9.64,2515,2565,EUR,TZS,1736429528
EUR/UAH,43.6744,-0.06224028,-0.0272,43.3744,43.7128,EUR,UAH,1736425145
EUR/UGX,3810,-0.24089,-9.2,3765,3820.2,EUR,UGX,1736425143
EUR/USD,1.03145,-0.0628041,-0.0006482,1.0283,1.03242,EUR,USD,1736430235
EUR/UYU,44.97,-0.2263,-0.102,44.37,45.53734,EUR,UYU,1736425144
EUR/UZS,13345.8,0.02390837,3.19,13295,13391.07,EUR,UZS,1736430129
EUR/VND,26148.65333,-0.08156925,-21.34667,26115.75688,26191.72882,EUR,VND,1736425193
EUR/XAF,655.957,0,0,655.957,655.957,EUR,XAF,1736427610
EUR/XAG,0.03389543,-1.70325,-0.00058732603,0.03382664,0.03425397,EUR,XAG,1736430232
EUR/XAU,0.000385222851,-0.57398,-0.000002223875,0.000385067098,0.000387980368,EUR,XAU,1736430232
EUR/XOF,655.957,0,0,655.957,655.957,EUR,XOF,1736427610
EUR/XPF,119.33,0,0,119.33,119.33,EUR,XPF,1736427610
EUR/YER,256.85,0,0,256.83,257.04,EUR,YER,1736395327
EUR/ZAR,19.46133,-0.03128304,-0.00609,19.3835,19.72387,EUR,ZAR,1736430235
EUR/ZMW,28.6978,-0.84239,-0.2438,28.561,29.1046,EUR,ZMW,1736428028
FJD/AUD,0.69257,0.76261,0.00524168,0.68852,0.69762,FJD,AUD,1736429489
FJD/EUR,0.41629,0.88669,0.00365871,0.41345,0.41892,FJD,EUR,1736429489
FJD/GBP,0.3487,1.84218,0.00630754,0.34546,0.34942,FJD,GBP,1736429489
FJD/USD,0.4295,-0.8277,-0.00358468,0.4224,0.42955,FJD,USD,1736429489
GBP/AED,4.5223,-0.40522,-0.0184,4.50031,4.55208,GBP,AED,1736430129
GBP/AFN,87.38756,-0.66661,-0.58644,86.19456,87.887,GBP,AFN,1736425143
GBP/ALL,117.27232,-0.10025,-0.11768,114.2898,117.44,GBP,ALL,1736425144
GBP/AMD,488.22,-0.22276,-1.09,455.5026,492.91,GBP,AMD,1736430129
GBP/ARS,1276.85818,-0.27804,-3.56012,1267.70124,1288.65979,GBP,ARS,1736430232
GBP/AUD,1.98522,-0.17449,-0.00347,1.97853,1.99521,GBP,AUD,1736430237
GBP/AWG,2.2335,-0.152,-0.0034,2.2335,2.2362,GBP,AWG,1736394727
GBP/BAM,2.3341,-0.35859,-0.0084,2.25124,2.3425,GBP,BAM,1736430129
GBP/BBD,2.4618,-0.40456,-0.01,2.42172,2.48137,GBP,BBD,1736430129
GBP/BDT,149.92395,1.04326,1.54795,147.66,149.956,GBP,BDT,1736425144
GBP/BGN,2.33551,-0.20908,-0.00489332,2.32065,2.3425,GBP,BGN,1736429490
GBP/BHD,0.46429,-0.13089,-0.000608528132,0.45868,0.46712,GBP,BHD,1736429489
GBP/BIF,3635.20317,1.08822,39.13317,3590.75,3635.20317,GBP,BIF,1736425143
GBP/BMD,1.23465,-0.21326,-0.00263867,1.2244,1.2372,GBP,BMD,1736430209
GBP/BND,1.6827,-0.44962,-0.0076,1.65255,1.6907,GBP,BND,1736430129
GBP/BOB,8.49196,-0.8146,-0.06974397,8.25335,8.5591,GBP,BOB,1736425143
GBP/BRL,7.51079,-0.51404,-0.03880828,7.47384,7.57577,GBP,BRL,1736430234
GBP/BSD,1.22905,-0.75461,-0.00934506,1.2207,1.238,GBP,BSD,1736425143
GBP/BTN,105.48613,-0.97245,-1.03587,104.2931,106.683,GBP,BTN,1736425143
GBP/BWP,17.22511,0.03481887,0.0059955,17.03422,17.24614,GBP,BWP,1736425142
GBP/BZD,2.46861,-1.01016,-0.02519149,2.40896,2.4931,GBP,BZD,1736425143
GBP/CAD,1.77196,-0.27942,-0.004965,1.7624,1.77722,GBP,CAD,1736430237
GBP/CDF,3496.40005,-0.65606,-23.08995,3466.57441,3518.45,GBP,CDF,1736425143
GBP/CHF,1.12175,-0.38452,-0.00433,1.1171,1.1265,GBP,CHF,1736430237
GBP/CLP,1231.77242,-0.51911,-6.42758,1225.77033,1235.71364,GBP,CLP,1736430209
GBP/CNH,9.05639,-0.35221,-0.03201,9.00393,9.08856,GBP,CNH,1736430236
GBP/CNY,9.02986,-0.38107,-0.03454144,8.97363,9.06783,GBP,CNY,1736430218
GBP/COP,5319.5,-0.45101,-24.1,5255.51625,5342.1,GBP,COP,1736430129
GBP/CRC,622.84738,-1.09609,-6.90262,619.63689,629.56,GBP,CRC,1736430209
GBP/CUP,29.544,-0.40453,-0.12,29.403,29.662,GBP,CUP,1736430129
GBP/CZK,29.98175,-0.34982,-0.10525,29.8525,30.15863,GBP,CZK,1736430237
GBP/DJF,219.48596,-0.08120981,-0.17839,213.47872,220.86269,GBP,DJF,1736426827
GBP/DKK,8.9082,-0.32449,-0.029,8.8728,8.9427,GBP,DKK,1736430236
GBP/DOP,75.53071,-0.32108,-0.24329,74.79318,76.02938,GBP,DOP,1736430209
GBP/DZD,167.65,-0.35069,-0.59,166.03924,169.0217,GBP,DZD,1736430129
GBP/EGP,62.28459,-3.58346,-2.31489,61.89847,64.55778,GBP,EGP,1736430189
GBP/ETB,154.60204,-2.21421,-3.50073,154.30378,156.51902,GBP,ETB,1736425143
GBP/EUR,1.19397,-0.32017,-0.003835,1.1892,1.19855,GBP,EUR,1736430236
GBP/FJD,2.86787,-1.80553,-0.05273241,2.84392,2.8947,GBP,FJD,1736429489
GBP/GHS,18.12683,-0.28643,-0.05206945,18.097,18.1736,GBP,GHS,1736425143
GBP/GNF,10659.78,-0.42819,-45.84,10517.33702,10705.49,GBP,GNF,1736430129
GBP/GTQ,9.50405,-0.18846,-0.01794502,9.43163,9.519,GBP,GTQ,1736430209
GBP/GYD,257.12087,-0.44879,-1.15913,245.19062,258.21,GBP,GYD,1736425143
GBP/HKD,9.58368,-0.33611,-0.03232,9.52109,9.618,GBP,HKD,1736430236
GBP/HNL,31.24221,-0.56586,-0.17779,30.64571,31.411,GBP,HNL,1736425144
GBP/HRK,8.55213,-0.07696913,-0.00658757,8.439,8.57633,GBP,HRK,1672439298
GBP/HTG,160.7807,-1.85167,-3.0333,159.4488,163.766,GBP,HTG,1736430209
GBP/HUF,494.04,-0.36302,-1.8,492.11,496.58,GBP,HUF,1736430237
GBP/IDR,19944.4571,-0.27373,-54.7429,19830.37,20123.1005,GBP,IDR,1736430237
GBP/ILS,4.49835,-0.83877,-0.03805,4.47314,4.54711,GBP,ILS,1736430232
GBP/INR,105.71519,-0.45116,-0.47911,105.1423,106.1957,GBP,INR,1736430237
GBP/IQD,1609.88791,-0.4583,-7.41209,1574.09672,1616.9,GBP,IQD,1736425144
GBP/ISK,173.00599,-0.66261,-1.15401,172.0152,173.45,GBP,ISK,1736430218
GBP/JMD,192.70482,0.27361,0.52582,190.55743,193.248,GBP,JMD,1736425144
GBP/JOD,0.87102,-0.86602,-0.00760908,0.86795,0.87732,GBP,JOD,1736408376
GBP/JPY,194.0875,-0.8194,-1.6035,193.46,195.812,GBP,JPY,1736430236
GBP/KES,159.15151,-0.72129,-1.15628,157.36195,160.25641,GBP,KES,1736425144
GBP/KHR,4964.23863,-0.45442,-22.66137,4844.93465,4993.2,GBP,KHR,1736425142
GBP/KMF,590.52,-0.1488,-0.88,590.06,591.22,GBP,KMF,1736394727
GBP/KRW,1796.59097,-0.31676,-5.70903,1789.1,1821.49362,GBP,KRW,1736430224
GBP/KWD,0.37972,-0.3087,-0.00117584,0.37695,0.37982,GBP,KWD,1736429489
GBP/KYD,1.0086,-0.40486,-0.0041,1.00024,1.02411,GBP,KYD,1736430129
GBP/KZT,646.97,-0.49065,-3.19,642.48,649.97,GBP,KZT,1736430129
GBP/LAK,26791.77528,-0.15177,-40.72472,26493.51889,26838.6,GBP,LAK,1736425143
GBP/LBP,110052.55278,-0.61202,-677.68722,110004.83175,110697.56,GBP,LBP,1736425143
GBP/LKR,362.11144,-1.58678,-5.83856,357.9358,365.3,GBP,LKR,1736425144
GBP/LRD,229.81526,-0.6389,-1.47774,226.59405,231.4838,GBP,LRD,1736425142
GBP/LSL,23.19986,-0.62599,-0.14614,22.92547,23.37,GBP,LSL,1736425144
GBP/LYD,6.07593,-0.25226,-0.01536573,6.04014,6.0895,GBP,LYD,1736425144
GBP/MAD,12.365,-0.36261,-0.045,11.96643,12.41,GBP,MAD,1736430129
GBP/MDL,22.89563,0.62243,0.14163,22.53771,22.89563,GBP,MDL,1736425142
GBP/MGA,5818.38572,-0.00368272,-0.21428,5758.73444,5818.38572,GBP,MGA,1736425143
GBP/MKD,73.311,-0.52242,-0.385,72.2147,73.675,GBP,MKD,1736430129
GBP/MMK,2590.72,-0.148,-3.84,2590.72,2593.79,GBP,MMK,1736394727
GBP/MOP,9.855,-0.25304,-0.025,9.61113,9.8968,GBP,MOP,1736430129
GBP/MUR,57.60688,-0.0262427,-0.01512157,55.65684,57.792,GBP,MUR,1736429489
