Symbol,Rate,Change %,Change,Day Low,Day High,Base Currency,Quote Currency,Timestamp
CNY/USD,0.13639,-0.01364318,-0.00001861,0.13637,0.13645,CNY,USD,1736417083
CNY/XAG,0.0044831,-1.37183,-0.000062355828,0.0044831,0.00454339,CNY,XAG,1736428761
CNY/XAU,0.000051016113,-0.41655,-0.000000213395,0.000050984121,0.000051362387,CNY,XAU,1736428761
CNY/ZAR,2.57559,-0.01198697,-0.000308772265,2.56705,2.59014,CNY,ZAR,1736428811
COP/ARS,0.23987,0.37478,0.000895625828,0.23842,0.2399,COP,ARS,1736428804
COP/BRL,0.00141524,0.35744,0.000005040677,0.00140426,0.0014212,COP,BRL,1736428720
COP/CAD,0.000333344445,0.15667,0.00000052144,0.000328276702,0.000333344445,COP,CAD,1736428628
COP/CLP,0.23014,1.38045,0.00313374,0.22701,0.23014,COP,CLP,1736425143
COP/DKK,0.00167487,1.40896,0.000023270396,0.0016516,0.00167487,COP,DKK,1736425143
COP/EUR,0.0002241,0.17881,0.0000004,0.0002236,0.000227004449,COP,EUR,1736428628
COP/GBP,0.00018766,0.57345,0.00000107,0.00018665,0.000190276264,COP,GBP,1736428628
COP/MXN,0.00473291,0.39201,0.000018481201,0.00470532,0.00473734,COP,MXN,1736428810
COP/PEN,0.000870073689,-0.89861,-0.000007889437,0.000870073689,0.000888349189,COP,PEN,1736425143
COP/USD,0.00023136527,-0.01503457,-0.00000003479,0.000227696735,0.0002315769,COP,USD,1736428803
COP/ZAR,0.00436887,1.13502,0.000049031162,0.00431984,0.00436887,COP,ZAR,1736425143
CRC/EUR,0.00191939,0.85988,0.000016363798,0.00190255,0.00197239,CRC,EUR,1736425143
CRC/GBP,0.00160723,1.55648,0.00002463278,0.0015831,0.00161378,CRC,GBP,1736428809
CRC/USD,0.0019788,-0.19134,-0.000003793558,0.00192563,0.00198259,CRC,USD,1736425143
CUP/EUR,0.04042544,0.10794,0.000043586521,0.04037305,0.04049731,CUP,EUR,1736428628
CUP/GBP,0.03388452,0.51504,0.000173626189,0.03371317,0.03401014,CUP,GBP,1736428628
CUP/USD,0.04166667,0,0,0.0416196,0.04167017,CUP,USD,1736427610
CVE/EUR,0.00906906,0,0,0.00906906,0.00906906,CVE,EUR,1736427610
CVE/USD,0.00934308,0.01769895,0.000001653335,0.00934143,0.00935419,CVE,USD,1736425145
CYP/ZAR,33.25552,0.7743,0.25552,33.14112,33.37647,CYP,ZAR,1736428811
CZK/AUD,0.06623394,0.28911,0.00019093827,0.066013,0.06633939,CZK,AUD,1736428809
CZK/CAD,0.05907,-0.006304,-0.000003724008,0.058849,0.05909118,CZK,CAD,1736428810
CZK/CHF,0.0374295,-0.08194975,-0.000030698539,0.037297,0.03746301,CZK,CHF,1736428810
CZK/DKK,0.2971,-0.14335,-0.000426496876,0.29633,0.29771,CZK,DKK,1736428810
CZK/EUR,0.0398225,0.08670956,0.0000345,0.039716,0.0398255,CZK,EUR,1736428803
CZK/GBP,0.03336425,0.38302,0.000127304683,0.033158,0.03349803,CZK,GBP,1736428810
CZK/JPY,6.47807,-0.29139,-0.01893174,6.46067,6.4994,CZK,JPY,1736428810
CZK/MXN,0.83971,0.20525,0.00172,0.83625,0.84041,CZK,MXN,1736428810
CZK/NOK,0.46831,-0.1281,-0.000600688221,0.46707,0.46973,CZK,NOK,1736428810
CZK/NZD,0.0733595,0.01540549,0.000011299653,0.07326866,0.07351536,CZK,NZD,1736428810
CZK/PLN,0.17007,0.19235,0.0003265,0.16954,0.17053,CZK,PLN,1736428810
CZK/SEK,0.45786,3.00024,0.01333665,0.44342,0.45834,CZK,SEK,1736428811
CZK/USD,0.04108295,-0.04929055,-0.00002026,0.04084634,0.04112519,CZK,USD,1736428811
CZK/ZAR,0.77512,-0.1385,-0.001075,0.77173,0.77708,CZK,ZAR,1736428811
DJF/EUR,0.0054404,-0.42435,-0.000023184791,0.0054339,0.00558847,DJF,EUR,1736426827
DJF/GBP,0.00456371,0.08214677,0.000003745863,0.00445999,0.00457215,DJF,GBP,1736426827
DJF/USD,0.0056158,-1.16191,-0.0000660178,0.0056158,0.00562509,DJF,USD,1736425148
DKK/AED,0.50735,0.03486146,0.00017680839,0.50619,0.50773,DKK,AED,1736428163
DKK/AUD,0.22293,0.2106,0.0004685,0.22246,0.22337,DKK,AUD,1736428811
DKK/BGN,0.26215,0.38968,0.00101757,0.26079,0.26216,DKK,BGN,1736428163
DKK/CAD,0.19881,0.0446347,0.000088698084,0.19833,0.19884,DKK,CAD,1736428810
DKK/CHF,0.12597,-0.0339871,-0.000042828106,0.12527,0.12607,DKK,CHF,1736428810
DKK/CNY,1.0131,1.30986,0.01309863,1.01052,1.01389,DKK,CNY,1736428762
DKK/COP,597.13775,0.86786,5.13775,590.43617,597.13775,DKK,COP,1736425143
DKK/CZK,3.3658,0.14281,0.0048,3.359,3.37439,DKK,CZK,1736428804
DKK/EUR,0.13403,0.09297289,0.0001245,0.13389,0.13444,DKK,EUR,1736428810
DKK/GBP,0.1123,0.80655,0.0008985,0.1113,0.11268,DKK,GBP,1736428811
DKK/HKD,1.07546,-0.06429673,-0.000691928156,1.0704,1.07632,DKK,HKD,1736428811
DKK/HUF,55.49525,0.13578,0.07525,55.36,55.72272,DKK,HUF,1736428810
DKK/INR,11.86146,-0.15438,-0.01834031,11.84424,11.90762,DKK,INR,1736428809
DKK/ISK,19.42118,-0.25585,-0.04981563,19.15312,19.426,DKK,ISK,1736425144
DKK/JPY,21.80165,-0.35809,-0.07835,21.757,21.899,DKK,JPY,1736428810
DKK/MXN,2.82636,-0.0740422,-0.00209425,2.8162,2.83294,DKK,MXN,1736428810
DKK/MYR,0.62192,0.08826403,0.000548446155,0.62106,0.62311,DKK,MYR,1736416751
DKK/NOK,1.57627,-0.11198,-0.00176701,1.5726,1.58073,DKK,NOK,1736428811
DKK/NZD,0.2469,0.32221,0.000793,0.24607,0.24738,DKK,NZD,1736428810
DKK/PHP,8.08228,1.02848,0.08227827,8.02659,8.10165,DKK,PHP,1736428803
DKK/PKR,38.52038,0.05294618,0.02038428,38.41144,38.53866,DKK,PKR,1736428809
DKK/PLN,0.57239,0.01485235,0.000085,0.57184,0.57408,DKK,PLN,1736428810
DKK/RUB,12.71779,0,0,12.6968,12.85512,DKK,RUB,1719907692
DKK/SEK,1.54105,0.11336,0.001745,1.5368,1.54312,DKK,SEK,1736428811
DKK/SGD,0.18909,-0.02220695,-0.000042,0.18887,0.18928,DKK,SGD,1736428811
DKK/THB,4.77848,0.81182,0.03848044,4.72,4.79455,DKK,THB,1736428810
DKK/TRY,4.88264,-1.32175,-0.06540094,4.87389,4.9505,DKK,TRY,1736428810
DKK/TWD,4.54612,13.65301,0.54612,4.53875,4.55378,DKK,TWD,1736428807
DKK/UAH,5.85368,17.07362,0.85368,5.81347,5.85368,DKK,UAH,1736425145
DKK/USD,0.13815,-0.1083,-0.00014978,0.13782,0.13835,DKK,USD,1736428812
DKK/ZAR,2.60892,-0.28708,-0.00751119,2.5994,2.62123,DKK,ZAR,1736428811
DOP/EUR,0.01585087,0.22191,0.000035097148,0.01581153,0.01603078,DOP,EUR,1736426827
DOP/GBP,0.01325369,0.82687,0.000108692283,0.013149,0.01336966,DOP,GBP,1736428809
DOP/USD,0.01636393,0.0490918,0.000008029408,0.0163559,0.01640151,DOP,USD,1736425149
DZD/EUR,0.00712078,0.03560391,0.000002534375,0.00709351,0.00715245,DZD,EUR,1736428628
DZD/GBP,0.0059609,0.44316,0.0000263,0.0059164,0.00602267,DZD,GBP,1736428628
DZD/USD,0.00739339,-0.07319453,-0.000005415519,0.00732403,0.00739957,DZD,USD,1736428810
EGP/EUR,0.01918881,0.18345,0.000035136469,0.01864,0.01921082,EGP,EUR,1736428628
EGP/GBP,0.01607579,3.84875,0.000595786646,0.01549,0.01615549,EGP,GBP,1736428789
EGP/JPY,3.096,-0.22559,-0.007,3.09,3.12791,EGP,JPY,1736428628
EGP/PKR,5.476,-0.09122423,-0.005,5.476,5.52486,EGP,PKR,1736418730
EGP/USD,0.01979806,0.07919224,0.000015666121,0.01972364,0.01979806,EGP,USD,1736428789
EGP/ZAR,0.37353,0.78945,0.00292571,0.3696,0.37539,EGP,ZAR,1736428811
ETB/EUR,0.00771675,0.5235,0.000040187159,0.00770858,0.00773167,ETB,EUR,1736425143
ETB/GBP,0.00646824,2.26473,0.000143244174,0.006389,0.00646824,ETB,GBP,1736425143
ETB/USD,0.0079499,-0.41155,-0.000032853347,0.00782381,0.00798722,ETB,USD,1736425143
EUR/AED,3.7849,-0.10821,-0.0041,3.7769,3.79478,EUR,AED,1736428628
EUR/AFN,73.25,-0.21659,-0.159,72.25,73.377,EUR,AFN,1736425143
EUR/ALL,97.07,0,0,97.07,97.07,EUR,ALL,1736361210
EUR/AMD,408.56,0.08083678,0.33,381.8,411.8,EUR,AMD,1736428628
EUR/ARS,1068.6715,0.01967315,0.2102,1065.1556,1123.59551,EUR,ARS,1736428804
EUR/AUD,1.6631,0.20184,0.00335,1.65927,1.66645,EUR,AUD,1736428811
EUR/BAM,1.9397,0.39699,0.00767,1.93632,1.95917,EUR,BAM,1736428628
EUR/BBD,2.0603,-0.10667,-0.0022,2.0299,2.0799,EUR,BBD,1736428628
EUR/BDT,125.67,0.86274,1.07493,123.293,126.15113,EUR,BDT,1736425144
EUR/BGN,1.9559,0.00357904,0.00007,1.9458,1.9559,EUR,BGN,1736428163
EUR/BHD,0.3885,-0.09514748,-0.00037,0.3849,0.38897,EUR,BHD,1736428162
EUR/BIF,3047.1,1.54394,46.33,2999.17,3047.1,EUR,BIF,1736425143
EUR/BMD,1.0295,-0.10673,-0.0011,1.0271,1.03263,EUR,BMD,1736428628
EUR/BND,1.4092,-0.07799759,-0.0011,1.3852,1.4108,EUR,BND,1736428628
EUR/BOB,7.118,1.39601,0.098,6.918,7.118,EUR,BOB,1736425143
EUR/BRL,6.3014,0.02857324,0.0018,6.2647,6.34922,EUR,BRL,1736428796
EUR/BSD,1.0302,-0.29036,-0.003,1.0232,1.0334,EUR,BSD,1736425143
EUR/BTN,88.61,0,0,88.61,88.8,EUR,BTN,1732205465
EUR/BWP,14.438,0.56699,0.0814,14.278,14.4584,EUR,BWP,1736425142
EUR/BZD,2.0692,-0.55748,-0.0116,2.0192,2.0813,EUR,BZD,1736425143
EUR/CAD,1.48326,0.03102239,0.00046,1.4798,1.48356,EUR,CAD,1736428810
EUR/CDF,2930.7,-0.21009,-6.17,2905.7,2937.62,EUR,CDF,1736425143
EUR/CHF,0.9398,-0.00638393,-0.00006,0.93789,0.94065,EUR,CHF,1736428812
EUR/CLP,1029.63,-0.36867,-3.81,1014.16,1038.4216,EUR,CLP,1736428628
EUR/CNH,7.58454,0.01364805,0.001035,7.5634,7.58764,EUR,CNH,1736428810
EUR/CNY,7.55858,-0.06769895,-0.00512055,7.53972,7.5653,EUR,CNY,1736428762
EUR/COP,4452.92,-0.1583,-7.06,4405.2,4461.85,EUR,COP,1736428628
EUR/CRC,521,-0.85255,-4.48,507,525.61,EUR,CRC,1736425143
EUR/CUP,24.7369,-0.10782,-0.0267,24.693,24.769,EUR,CUP,1736428628
EUR/CVE,110.265,0,0,110.265,110.265,EUR,CVE,1736427610
EUR/CZK,25.1112,0.04063583,0.0102,25.064,25.1553,EUR,CZK,1736428810
EUR/DJF,183.81,0.42616,0.78,178.94,184.03,EUR,DJF,1736426827
EUR/DKK,7.46021,-0.01326864,-0.00099,7.45937,7.46184,EUR,DKK,1736428810
EUR/DOP,63.088,-0.22142,-0.14,62.38,63.245,EUR,DOP,1736426827
EUR/DZD,140.434,-0.03559124,-0.05,138.2489,140.974,EUR,DZD,1736428628
EUR/EGP,52.1137,-0.18311,-0.0956,51.9325,53.64807,EUR,EGP,1736428628
EUR/ETB,129.5882,-0.52078,-0.6784,129.3382,129.7256,EUR,ETB,1736425143
EUR/FJD,2.4012,-0.92016,-0.0223,2.3871,2.4187,EUR,FJD,1736428163
EUR/GBP,0.83785,0.42069,0.00351,0.83412,0.84072,EUR,GBP,1736428811
EUR/GHS,15.194,0.16217,0.0246,15.1614,15.194,EUR,GHS,1736425143
EUR/GNF,8921,-0.13098,-11.7,8816,8934.6,EUR,GNF,1736428628
EUR/GTQ,7.95,0.0755287,0.006,7.75,7.95,EUR,GTQ,1736425144
EUR/GYD,215.52,0.00464016,0.01,205.52,215.56,EUR,GYD,1736425143
EUR/HKD,8.0237,-0.01258612,-0.00101,7.9979,8.0286,EUR,HKD,1736428811
EUR/HNL,26.188,-0.11062,-0.029,25.688,26.224,EUR,HNL,1736425144
EUR/HRK,7.5345,0,0,7.5345,7.5345,EUR,HRK,1736427610
EUR/HTG,134.49,-1.61308,-2.205,133.49,136.73,EUR,HTG,1736425143
EUR/HUF,414.013,0.09259483,0.383,413.077,423.37003,EUR,HUF,1736428810
EUR/IDR,16690,-0.0419237,-7,16460,16762,EUR,IDR,1736425142
EUR/ILS,3.7623,-0.39184,-0.0148,3.7416,3.7884,EUR,ILS,1736428811
EUR/INR,88.498,-0.22735,-0.20166,88.29,88.72327,EUR,INR,1736428804
EUR/IQD,1349.4,-0.13321,-1.8,1319.4,1351.5,EUR,IQD,1736425144
EUR/ISK,144.9,-0.29245,-0.425,142.9,144.99,EUR,ISK,1736425144
EUR/JMD,161.53,0.7227,1.159,159.73,161.53,EUR,JMD,1736425144
EUR/JOD,0.731,-0.08201203,-0.0006,0.7225,0.7318,EUR,JOD,1736428162
EUR/JPY,162.672,-0.36199,-0.591,162.35,163.42,EUR,JPY,1736428810
EUR/KES,133.4,-0.18407,-0.246,131.9,134.5895,EUR,KES,1736425144
EUR/KHR,4161,-0.00480631,-0.2,4061,4166.8,EUR,KHR,1736425142
EUR/KRW,1502.9,-0.12626,-1.9,1500.4,1509.43396,EUR,KRW,1736428628
EUR/KWD,0.31775,-0.3106,-0.00099,0.31631,0.31802,EUR,KWD,1736428163
EUR/KYD,0.844,-0.10652,-0.0009,0.8384,0.8584,EUR,KYD,1736428628
EUR/KZT,543.47826,-0.16304,-0.88755,538.6,544.66231,EUR,KZT,1736428628
EUR/LAK,22457,0.29198,65.38,22207,22457,EUR,LAK,1736425143
EUR/LBP,92246.6,-0.16504,-152.5,92206.6,92422.9,EUR,LBP,1736425143
EUR/LKR,303.52,-0.62755,-1.91677,300.02,305.71691,EUR,LKR,1736425144
EUR/LRD,192.63,-0.18861,-0.364,189.93,193.247,EUR,LRD,1736425142
EUR/LSL,19.4467,0.42967,0.0832,19.2167,19.5232,EUR,LSL,1736425144
EUR/LYD,5.093,0.1652,0.0084,5.063,5.093,EUR,LYD,1736425144
EUR/MAD,10.358,0.03863241,0.004,10.0302,10.3702,EUR,MAD,1736428628
EUR/MDL,19.191,1.08507,0.206,18.891,19.26411,EUR,MDL,1736425142
EUR/MGA,4843.7,-0.23686,-11.5,4842.5,4856.4,EUR,MGA,1736396827
EUR/MKD,61.4,-0.15448,-0.095,60.53,61.535,EUR,MKD,1736428628
EUR/MMK,2163.83,-0.05311827,-1.15,2163.83,2165.54,EUR,MMK,1736394727
EUR/MOP,8.2581,0.13095,0.0108,8.0561,8.2637,EUR,MOP,1736428628
EUR/MUR,48.2,-0.01874,-0.00903437,46.68,48.43084,EUR,MUR,1736428163
EUR/MVR,15.923,-0.10665,-0.017,15.895,15.944,EUR,MVR,1736428628
EUR/MWK,1786.2,-0.1478,-2.644,1782.2,1789.303,EUR,MWK,1736425143
EUR/MXN,21.08605,0.06857571,0.01445,21.021,21.1058,EUR,MXN,1736428810
EUR/MYR,4.63362,-0.23642,-0.0109808,4.63362,4.7217,EUR,MYR,1736425154
EUR/MZN,65.508,-0.05340006,-0.035,65.508,65.56,EUR,MZN,1736394727
EUR/NAD,19.437,-0.27193,-0.053,19.2167,19.72387,EUR,NAD,1736428628
EUR/NGN,1590.3,0.53863,8.52,1580.94,1590.3,EUR,NGN,1736425143
EUR/NIO,37.738,-0.10324,-0.039,37.41,37.91,EUR,NIO,1736428628
EUR/NOK,11.76001,-0.03480929,-0.004095,11.73787,11.78689,EUR,NOK,1736428810
EUR/NPR,141.626,-0.01411971,-0.02,139.864,141.801,EUR,NPR,1736418730
EUR/NZD,1.84185,0.11034,0.00203,1.83897,1.84592,EUR,NZD,1736428812
EUR/OMR,0.39675,-0.07052364,-0.00028,0.39468,0.39804,EUR,OMR,1736428163
EUR/PAB,1.0295,-0.10673,-0.0011,1.0051,1.0308,EUR,PAB,1736428628
EUR/PEN,3.8887,-0.37149,-0.0145,3.8087,3.9042,EUR,PEN,1736425143
EUR/PGK,4.13,-0.83319,-0.0347,4.05,4.13,EUR,PGK,1736425145
EUR/PHP,60.284,-0.16395,-0.099,60.007,60.64281,EUR,PHP,1736428628
EUR/PKR,287.2469,-0.06544088,-0.1881,285.6469,287.591,EUR,PKR,1736425144
EUR/PLN,4.27026,-0.03605038,-0.00154,4.2655,4.28355,EUR,PLN,1736428810
EUR/PYG,8126,-0.45424,-37.08,7996,8165.18,EUR,PYG,1736425144
EUR/QAR,3.7555,0.01065218,0.0004,3.6055,3.7561,EUR,QAR,1736425144
EUR/RON,4.97335,0.03519994,0.00175,4.963,4.97395,EUR,RON,1736428761
EUR/RSD,117.078,0.69745,0.8109,116.6675,117.078,EUR,RSD,1736428163
EUR/RUB,105.4498,-2.89001,-3.1382,104.6302,108.616,EUR,RUB,1736428804
EUR/RWF,1431.7,0.57181,8.14,1416.7,1431.7,EUR,RWF,1736425142
EUR/SAR,3.869,-0.10844,-0.0042,3.8558,3.8743,EUR,SAR,1736428811
EUR/SCR,15.2178,-1.38547,-0.2138,13.561,15.4349,EUR,SCR,1736428628
EUR/SDG,617.693,-0.05331521,-0.3295,617.693,618.1812,EUR,SDG,1736394727
EUR/SEK,11.4974,-0.02000052,-0.0023,11.47543,11.5145,EUR,SEK,1736428811
EUR/SGD,1.41062,-0.03401602,-0.00048,1.4085,1.4127,EUR,SGD,1736428812
EUR/SLL,23424.16,-0.05333524,-12.5,23424.16,23442.67,EUR,SLL,1736394727
EUR/SOS,588.7,-0.50533,-2.99,548.7,589.63,EUR,SOS,1736425144
EUR/SVC,9.007,-0.09982254,-0.009,8.773,9.018,EUR,SVC,1736428628
EUR/SZL,19.4406,-0.33579,-0.0655,19.228,19.5318,EUR,SZL,1736428628
EUR/THB,35.609,-0.16541,-0.059,35.563,35.74,EUR,THB,1736428628
EUR/TJS,11.2591,-0.63191,-0.0716,11.1341,11.2879,EUR,TJS,1736425142
EUR/TND,3.3046,-0.03629984,-0.0012,3.2886,3.3177,EUR,TND,1736425144
EUR/TRY,36.42821,-0.28579,-0.10441,36.2688,36.6052,EUR,TRY,1736428810
EUR/TTD,6.993,0.70129,0.0487,6.843,6.993,EUR,TTD,1736425143
EUR/TWD,33.91709,-0.17523,-0.05953824,33.85201,34.03328,EUR,TWD,1736428807
EUR/TZS,2558.72,0.29987,7.65,2515,2565,EUR,TZS,1736428628
EUR/UAH,43.6744,-0.06224028,-0.0272,43.3744,43.7128,EUR,UAH,1736425145
EUR/UGX,3810,-0.24089,-9.2,3765,3820.2,EUR,UGX,1736425143
EUR/USD,1.03072,-0.13305,-0.0013732,1.0283,1.03242,EUR,USD,1736428811
EUR/UYU,44.97,-0.2263,-0.102,44.37,45.53734,EUR,UYU,1736425144
EUR/UZS,13330,-0.09450925,-12.61,13295,13391.07,EUR,UZS,1736425144
EUR/VND,26148.65333,-0.08156925,-21.34667,26115.75688,26191.72882,EUR,VND,1736425193
EUR/XAF,655.957,0,0,655.957,655.957,EUR,XAF,1736427610
EUR/XAG,0.03387534,-1.76152,-0.000607419867,0.03386387,0.03425397,EUR,XAG,1736428791
EUR/XAU,0.000385460432,-0.51266,-0.000001986294,0.000385067098,0.000387980368,EUR,XAU,1736428791
EUR/XOF,655.957,0,0,655.957,655.957,EUR,XOF,1736427610
EUR/XPF,119.33,0,0,119.33,119.33,EUR,XPF,1736427610
EUR/YER,256.85,0,0,256.83,257.04,EUR,YER,1736395327
EUR/ZAR,19.46134,-0.03123167,-0.00608,19.3835,19.72387,EUR,ZAR,1736428811
EUR/ZMW,28.6978,-0.84239,-0.2438,28.561,29.1046,EUR,ZMW,1736428028
FJD/AUD,0.69279,0.79368,0.00545521,0.68852,0.69762,FJD,AUD,1736428162
FJD/EUR,0.41646,0.9287,0.00383207,0.41345,0.41892,FJD,EUR,1736428163
FJD/GBP,0.34911,1.96084,0.00671384,0.34546,0.34942,FJD,GBP,1736428162
FJD/USD,0.4293,-0.87454,-0.00378751,0.4224,0.42955,FJD,USD,1736428162
GBP/AED,4.52899,-0.51178,-0.02329746,4.50031,4.55208,GBP,AED,1736428628
GBP/AFN,87.38756,-0.66661,-0.58644,86.19456,87.887,GBP,AFN,1736425143
GBP/ALL,117.27232,-0.10025,-0.11768,114.2898,117.44,GBP,ALL,1736425144
GBP/AMD,487.7,-0.32903,-1.61,455.5026,492.91,GBP,AMD,1736428628
GBP/ARS,1275.47869,-0.38578,-4.93961,1267.70124,1288.65979,GBP,ARS,1736428809
GBP/AUD,1.98478,-0.19661,-0.00391,1.97853,1.99521,GBP,AUD,1736428812
GBP/AWG,2.2335,-0.152,-0.0034,2.2335,2.2362,GBP,AWG,1736394727
GBP/BAM,2.3329,-0.40982,-0.0096,2.25124,2.3425,GBP,BAM,1736428628
GBP/BBD,2.4591,-0.5138,-0.0127,2.42172,2.48137,GBP,BBD,1736428628
GBP/BDT,149.92395,1.04326,1.54795,147.66,149.956,GBP,BDT,1736425144
GBP/BGN,2.33373,-0.28495,-0.00666894,2.32065,2.3425,GBP,BGN,1736428163
GBP/BHD,0.46356,-0.28773,-0.00133767,0.45868,0.46712,GBP,BHD,1736428162
GBP/BIF,3635.20317,1.08822,39.13317,3590.75,3635.20317,GBP,BIF,1736425143
GBP/BMD,1.23334,-0.319,-0.0039469,1.2244,1.2372,GBP,BMD,1736428809
GBP/BND,1.6821,-0.48512,-0.0082,1.65255,1.6907,GBP,BND,1736428628
GBP/BOB,8.49196,-0.8146,-0.06974397,8.25335,8.5591,GBP,BOB,1736425143
GBP/BRL,7.52353,-0.34534,-0.02607167,7.47384,7.57577,GBP,BRL,1736428811
GBP/BSD,1.22905,-0.75461,-0.00934506,1.2207,1.238,GBP,BSD,1736425143
GBP/BTN,105.48613,-0.97245,-1.03587,104.2931,106.683,GBP,BTN,1736425143
GBP/BWP,17.22511,0.03481887,0.0059955,17.03422,17.24614,GBP,BWP,1736425142
GBP/BZD,2.46861,-1.01016,-0.02519149,2.40896,2.4931,GBP,BZD,1736425143
GBP/CAD,1.7701,-0.38381,-0.00682,1.7624,1.77722,GBP,CAD,1736428812
GBP/CDF,3496.40005,-0.65606,-23.08995,3466.57441,3518.45,GBP,CDF,1736425143
GBP/CHF,1.1217,-0.38896,-0.00438,1.1171,1.1265,GBP,CHF,1736428812
GBP/CLP,1230.15967,-0.64936,-8.04033,1225.77033,1235.71364,GBP,CLP,1736428809
GBP/CNH,9.05262,-0.39369,-0.03578,9.00393,9.08856,GBP,CNH,1736428810
GBP/CNY,9.02053,-0.48402,-0.04387308,8.97363,9.06783,GBP,CNY,1736428762
GBP/COP,5313.4,-0.56516,-30.2,5255.51625,5342.1,GBP,COP,1736428628
GBP/CRC,622.18741,-1.20089,-7.56259,619.63689,629.56,GBP,CRC,1736428809
GBP/CUP,29.512,-0.51241,-0.152,29.403,29.662,GBP,CUP,1736428628
GBP/CZK,29.9722,-0.38156,-0.1148,29.8525,30.15863,GBP,CZK,1736428810
GBP/DJF,219.12,-0.08207934,-0.18,213.47872,220.86269,GBP,DJF,1736426827
GBP/DKK,8.9049,-0.36141,-0.0323,8.8728,8.9427,GBP,DKK,1736428811
GBP/DOP,75.45067,-0.4267,-0.32333,74.79318,76.02938,GBP,DOP,1736428809
GBP/DZD,167.7599,-0.44121,-0.74345,166.03924,169.0217,GBP,DZD,1736428628
GBP/EGP,62.20535,-3.70611,-2.39413,61.89847,64.55778,GBP,EGP,1736428789
GBP/ETB,154.60204,-2.21421,-3.50073,154.30378,156.51902,GBP,ETB,1736425143
GBP/EUR,1.19358,-0.35273,-0.004225,1.1892,1.19855,GBP,EUR,1736428811
GBP/FJD,2.86453,-1.91982,-0.05607015,2.84392,2.8947,GBP,FJD,1736428162
GBP/GHS,18.12683,-0.28643,-0.05206945,18.097,18.1736,GBP,GHS,1736425143
GBP/GNF,10648.36,-0.53486,-57.26,10517.33702,10705.49,GBP,GNF,1736428628
GBP/GTQ,9.49398,-0.29422,-0.02801549,9.43163,9.519,GBP,GTQ,1736428809
GBP/GYD,257.12087,-0.44879,-1.15913,245.19062,258.21,GBP,GYD,1736425143
GBP/HKD,9.57362,-0.44078,-0.042385,9.52109,9.618,GBP,HKD,1736428810
GBP/HNL,31.24221,-0.56586,-0.17779,30.64571,31.411,GBP,HNL,1736425144
GBP/HRK,8.466,-0.07082153,-0.006,8.439,8.57633,GBP,HRK,1672439298
GBP/HTG,160.61034,-1.95567,-3.20366,159.4488,163.766,GBP,HTG,1736428809
GBP/HUF,494.175,-0.33579,-1.665,492.11,496.58,GBP,HUF,1736428810
GBP/IDR,19930.05875,-0.34572,-69.14125,19830.37,20123.1005,GBP,IDR,1736428803
GBP/ILS,4.49753,-0.85686,-0.03887062,4.47314,4.54711,GBP,ILS,1736428797
GBP/INR,105.62619,-0.53497,-0.56811,105.1423,106.1957,GBP,INR,1736428809
GBP/IQD,1609.88791,-0.4583,-7.41209,1574.09672,1616.9,GBP,IQD,1736425144
GBP/ISK,172.93474,-0.70353,-1.22526,172.0152,173.45,GBP,ISK,1736428811
GBP/JMD,192.70482,0.27361,0.52582,190.55743,193.248,GBP,JMD,1736425144
GBP/JOD,0.87102,-0.86602,-0.00760908,0.86795,0.87732,GBP,JOD,1736408376
GBP/JPY,194.133,-0.79615,-1.558,193.46,195.812,GBP,JPY,1736428812
GBP/KES,159.15151,-0.72129,-1.15628,157.36195,160.25641,GBP,KES,1736425144
GBP/KHR,4964.23863,-0.45442,-22.66137,4844.93465,4993.2,GBP,KHR,1736425142
GBP/KMF,590.52,-0.1488,-0.88,590.06,591.22,GBP,KMF,1736394727
GBP/KRW,1795.62888,-0.37014,-6.67112,1789.1,1821.49362,GBP,KRW,1736428768
GBP/KWD,0.37913,-0.46433,-0.00176863,0.37695,0.37982,GBP,KWD,1736428163
GBP/KYD,1.0075,-0.51348,-0.0052,1.00024,1.02411,GBP,KYD,1736428628
GBP/KZT,646.28,-0.59678,-3.88,642.48,649.97,GBP,KZT,1736428628
GBP/LAK,26791.77528,-0.15177,-40.72472,26493.51889,26838.6,GBP,LAK,1736425143
GBP/LBP,110052.55278,-0.61202,-677.68722,110004.83175,110697.56,GBP,LBP,1736425143
GBP/LKR,362.11144,-1.58678,-5.83856,357.9358,365.3,GBP,LKR,1736425144
GBP/LRD,229.81526,-0.6389,-1.47774,226.59405,231.4838,GBP,LRD,1736425142
GBP/LSL,23.19986,-0.62599,-0.14614,22.92547,23.37,GBP,LSL,1736425144
GBP/LYD,6.07593,-0.25226,-0.01536573,6.04014,6.0895,GBP,LYD,1736425144
GBP/MAD,12.365,-0.36261,-0.045,11.96643,12.41,GBP,MAD,1736428628
GBP/MDL,22.89563,0.62243,0.14163,22.53771,22.89563,GBP,MDL,1736425142
GBP/MGA,5818.38572,-0.00368272,-0.21428,5758.73444,5818.38572,GBP,MGA,1736425143
GBP/MKD,73.282,-0.56177,-0.414,72.2147,73.675,GBP,MKD,1736428628
GBP/MMK,2590.72,-0.148,-3.84,2590.72,2593.79,GBP,MMK,1736394727
GBP/MOP,9.845,-0.35425,-0.035,9.61113,9.8968,GBP,MOP,1736428628
GBP/MUR,57.51241,-0.19019,-0.10959,55.65684,57.792,GBP,MUR,1736428163
